Transcript_1,NM_008182.3,100.000,854,0,0,1,854,2,855,0.0,1578
Transcript_1,AK002712.1,99.533,857,0,4,1,854,7,862,0.0,1557
Transcript_1,J03958.1,99.520,833,4,0,1,833,17,849,0.0,1517
Transcript_1,NM_001122660.1,98.244,854,14,1,1,854,20,872,0.0,1493
Transcript_1,XM_006510814.2,100.000,800,0,0,55,854,214,1013,0.0,1478
Transcript_1,XM_006510814.2,100.000,56,0,0,1,56,49,104,5.07e-18,104
Transcript_1,BC061133.1,100.000,796,0,0,57,852,1,796,0.0,1471
Transcript_1,NM_008181.3,97.307,854,23,0,1,854,7,860,0.0,1450
Transcript_1,NM_001243092.1,97.190,854,24,0,1,854,20,873,0.0,1445
Transcript_1,BC061134.1,97.115,832,24,0,12,843,1,832,0.0,1404
Transcript_1,BC030173.1,98.250,800,13,1,55,854,85,883,0.0,1399
Transcript_1,BC132576.1,97.532,770,19,0,12,781,1,770,0.0,1317
Transcript_1,XM_017595811.1,91.249,857,59,10,1,854,52,895,0.0,1153
Transcript_1,XM_017595812.1,90.898,857,58,11,1,854,49,888,0.0,1133
Transcript_1,NM_017013.4,93.649,740,47,0,18,757,3,742,0.0,1107
Transcript_1,FQ217939.1,93.514,740,48,0,18,757,3,742,0.0,1101
Transcript_1,BC078706.1,93.733,734,46,0,24,757,1,734,0.0,1101
Transcript_1,K00136.1,90.854,820,68,7,40,854,1,818,0.0,1092
Transcript_1,BC098898.1,90.734,831,58,10,26,854,1,814,0.0,1090
Transcript_1,NM_001010921.1,91.202,807,64,7,53,854,1,805,0.0,1090
Transcript_1,K01931.1,93.243,740,50,0,18,757,3,742,0.0,1090
Transcript_1,XM_021172216.1,97.456,629,16,0,216,844,30,658,0.0,1074
Transcript_1,XM_021155191.1,96.445,647,23,0,53,699,1,647,0.0,1068
Transcript_1,XM_017596098.1,91.260,778,53,9,79,854,1,765,0.0,1046
Transcript_1,FJ179397.1,94.320,669,38,0,79,747,1,669,0.0,1026
Transcript_1,XM_021656451.1,89.750,761,76,2,1,759,8,768,0.0,972
Transcript_1,XM_021656447.1,89.867,750,74,2,7,755,31,779,0.0,963
Transcript_1,XM_015990140.1,87.772,826,97,4,1,822,38,863,0.0,963
Transcript_1,XM_006996889.2,88.860,781,83,4,1,777,86,866,0.0,957
Transcript_1,XM_015990138.1,89.467,750,76,3,1,747,40,789,0.0,944
Transcript_1,XM_021207818.1,96.174,575,22,0,63,637,1,575,0.0,941
Transcript_1,XM_015990137.1,89.660,735,73,3,1,732,86,820,0.0,933
Transcript_1,XM_005347587.2,87.592,814,86,10,15,822,3,807,0.0,929
Transcript_1,XM_021656448.1,88.366,765,83,5,1,761,26,788,0.0,915
Transcript_1,XM_005347588.3,87.958,764,82,7,15,773,1,759,0.0,893
Transcript_1,XM_005347592.2,87.420,779,82,13,3,773,7,777,0.0,881
Transcript_1,XM_016965912.1,87.936,746,82,8,1,741,96,838,0.0,872
Transcript_1,XM_015990139.1,87.785,745,90,1,79,822,1,745,0.0,870
Transcript_1,XM_005347594.1,87.871,742,83,4,20,759,16,752,0.0,865
Transcript_1,XM_026779513.1,87.350,751,84,8,15,760,3,747,0.0,850
Transcript_1,XM_026779511.1,87.825,731,78,8,15,740,3,727,0.0,846
Transcript_1,XM_016979668.1,88.244,689,79,2,74,761,1,688,0.0,822
Transcript_1,XM_007613402.2,88.175,685,76,5,60,741,44,726,0.0,811
Transcript_1,XM_005347590.3,84.061,847,121,11,1,839,82,922,0.0,804
Transcript_1,XM_005347700.2,86.740,724,83,10,22,740,1,716,0.0,793
Transcript_1,XM_013346386.2,84.425,809,114,9,37,839,8,810,0.0,785
Transcript_1,XM_026779510.1,84.752,787,112,8,59,839,341,1125,0.0,782
Transcript_1,XM_026779509.1,84.733,786,112,8,60,839,587,1370,0.0,780
Transcript_1,XM_005347589.2,84.733,786,112,8,60,839,319,1102,0.0,780
Transcript_1,XM_013346387.1,84.606,786,112,9,60,839,149,931,0.0,773
Transcript_1,XM_017801351.1,84.966,745,100,10,6,745,150,887,0.0,745
Transcript_1,XM_021172218.1,93.387,499,32,1,356,854,1,498,0.0,737
Transcript_1,XM_008846111.2,85.799,676,90,6,73,745,491,1163,0.0,712
Transcript_1,XM_007613400.2,87.793,598,71,2,165,761,18,614,0.0,699
Transcript_1,X00520.1,94.444,450,25,0,18,467,3,452,0.0,693
Transcript_1,XM_008846103.1,84.503,684,104,2,79,761,1,683,0.0,675
